config_id,flight_number,origin,destination,scheduled_departure_time_est,scheduled_arrival_time_est,duration_minutes,date,status,actual_departure_time_est,actual_arrival_time_est,estimated_departure_time_est,estimated_arrival_time_est,available_seats_basic_economy,available_seats_economy,available_seats_business,price_basic_economy,price_economy,price_business
0,HAT088,SEA,LAX,12:00:00,14:00:00,120,2024-05-20,available,,,,,10.0,10.0,4.0,53.0,164.0,304.0
0,HAT088,SEA,LAX,12:00:00,14:00:00,120,2024-05-21,available,,,,,14.0,12.0,3.0,69.0,105.0,284.0
0,HAT088,SEA,LAX,12:00:00,14:00:00,120,2024-05-22,available,,,,,0.0,0.0,15.0,89.0,103.0,204.0
0,HAT088,SEA,LAX,12:00:00,14:00:00,120,2024-05-23,available,,,,,4.0,5.0,4.0,84.0,191.0,376.0
0,HAT088,SEA,LAX,12:00:00,14:00:00,120,2024-05-24,available,,,,,14.0,3.0,16.0,90.0,107.0,299.0
0,HAT088,SEA,LAX,12:00:00,14:00:00,120,2024-05-25,available,,,,,5.0,3.0,14.0,99.0,186.0,273.0
0,HAT088,SEA,LAX,12:00:00,14:00:00,120,2024-05-26,available,,,,,5.0,3.0,15.0,56.0,197.0,416.0
0,HAT088,SEA,LAX,12:00:00,14:00:00,120,2024-05-27,available,,,,,20.0,7.0,16.0,69.0,154.0,346.0
0,HAT088,SEA,LAX,12:00:00,14:00:00,120,2024-05-28,available,,,,,1.0,15.0,6.0,89.0,177.0,483.0
0,HAT088,SEA,LAX,12:00:00,14:00:00,120,2024-05-29,available,,,,,15.0,20.0,1.0,74.0,104.0,236.0
0,HAT088,SEA,LAX,12:00:00,14:00:00,120,2024-05-30,available,,,,,6.0,17.0,7.0,81.0,184.0,325.0
0,HAT089,SEA,LAX,14:00:00,16:00:00,120,2024-05-01,landed,2024-05-01T13:45:00,2024-05-01T16:33:00,,,,,,,,
0,HAT089,SEA,LAX,14:00:00,16:00:00,120,2024-05-02,landed,2024-05-02T13:57:00,2024-05-02T16:06:00,,,,,,,,
0,HAT089,SEA,LAX,14:00:00,16:00:00,120,2024-05-03,landed,2024-05-03T14:26:00,2024-05-03T16:54:00,,,,,,,,
0,HAT089,SEA,LAX,14:00:00,16:00:00,120,2024-05-04,landed,2024-05-04T14:10:00,2024-05-04T16:01:00,,,,,,,,
0,HAT089,SEA,LAX,14:00:00,16:00:00,120,2024-05-05,landed,2024-05-05T14:19:00,2024-05-05T15:35:00,,,,,,,,
0,HAT089,SEA,LAX,14:00:00,16:00:00,120,2024-05-06,landed,2024-05-06T13:50:00,2024-05-06T16:27:00,,,,,,,,
0,HAT089,SEA,LAX,14:00:00,16:00:00,120,2024-05-07,landed,2024-05-07T14:38:00,2024-05-07T16:38:00,,,,,,,,
0,HAT089,SEA,LAX,14:00:00,16:00:00,120,2024-05-08,landed,2024-05-08T13:43:00,2024-05-08T15:46:00,,,,,,,,
0,HAT089,SEA,LAX,14:00:00,16:00:00,120,2024-05-09,landed,2024-05-09T14:08:00,2024-05-09T15:48:00,,,,,,,,
0,HAT089,SEA,LAX,14:00:00,16:00:00,120,2024-05-10,landed,2024-05-10T14:01:00,2024-05-10T15:46:00,,,,,,,,
0,HAT089,SEA,LAX,14:00:00,16:00:00,120,2024-05-11,landed,2024-05-11T13:55:00,2024-05-11T15:48:00,,,,,,,,
0,HAT089,SEA,LAX,14:00:00,16:00:00,120,2024-05-12,landed,2024-05-12T14:09:00,2024-05-12T16:36:00,,,,,,,,
0,HAT089,SEA,LAX,14:00:00,16:00:00,120,2024-05-13,cancelled,,,,,,,,,,
0,HAT089,SEA,LAX,14:00:00,16:00:00,120,2024-05-14,landed,2024-05-14T13:42:00,2024-05-14T15:39:00,,,,,,,,
0,HAT089,SEA,LAX,14:00:00,16:00:00,120,2024-05-15,flying,2024-05-15T14:14:00,,,2024-05-15T16:38:00,,,,,,
0,HAT089,SEA,LAX,14:00:00,16:00:00,120,2024-05-16,available,,,,,1.0,6.0,10.0,80.0,162.0,253.0
0,HAT089,SEA,LAX,14:00:00,16:00:00,120,2024-05-17,available,,,,,13.0,9.0,20.0,79.0,117.0,373.0
0,HAT089,SEA,LAX,14:00:00,16:00:00,120,2024-05-18,available,,,,,12.0,3.0,13.0,91.0,129.0,253.0
0,HAT089,SEA,LAX,14:00:00,16:00:00,120,2024-05-19,available,,,,,17.0,13.0,7.0,58.0,112.0,204.0
0,HAT089,SEA,LAX,14:00:00,16:00:00,120,2024-05-20,available,,,,,6.0,15.0,7.0,62.0,111.0,248.0
0,HAT089,SEA,LAX,14:00:00,16:00:00,120,2024-05-21,available,,,,,8.0,12.0,10.0,69.0,123.0,352.0
0,HAT089,SEA,LAX,14:00:00,16:00:00,120,2024-05-22,available,,,,,12.0,2.0,10.0,59.0,179.0,238.0
0,HAT089,SEA,LAX,14:00:00,16:00:00,120,2024-05-23,available,,,,,11.0,15.0,15.0,90.0,190.0,309.0
0,HAT089,SEA,LAX,14:00:00,16:00:00,120,2024-05-24,available,,,,,6.0,2.0,10.0,97.0,134.0,242.0
0,HAT089,SEA,LAX,14:00:00,16:00:00,120,2024-05-25,available,,,,,15.0,11.0,11.0,78.0,153.0,454.0
0,HAT089,SEA,LAX,14:00:00,16:00:00,120,2024-05-26,available,,,,,7.0,11.0,13.0,60.0,153.0,484.0
0,HAT089,SEA,LAX,14:00:00,16:00:00,120,2024-05-27,available,,,,,16.0,9.0,8.0,100.0,178.0,215.0
0,HAT089,SEA,LAX,14:00:00,16:00:00,120,2024-05-28,available,,,,,1.0,17.0,8.0,98.0,151.0,372.0
0,HAT089,SEA,LAX,14:00:00,16:00:00,120,2024-05-29,available,,,,,8.0,5.0,16.0,69.0,144.0,342.0
0,HAT089,SEA,LAX,14:00:00,16:00:00,120,2024-05-30,available,,,,,10.0,16.0,11.0,85.0,141.0,497.0
0,HAT090,SEA,LAX,15:00:00,17:00:00,120,2024-05-01,landed,2024-05-01T15:15:00,2024-05-01T16:35:00,,,,,,,,
0,HAT090,SEA,LAX,15:00:00,17:00:00,120,2024-05-02,landed,2024-05-02T14:40:00,2024-05-02T17:48:00,,,,,,,,
0,HAT090,SEA,LAX,15:00:00,17:00:00,120,2024-05-03,cancelled,,,,,,,,,,
0,HAT090,SEA,LAX,15:00:00,17:00:00,120,2024-05-04,landed,2024-05-04T14:56:00,2024-05-04T17:53:00,,,,,,,,
0,HAT090,SEA,LAX,15:00:00,17:00:00,120,2024-05-05,landed,2024-05-05T15:22:00,2024-05-05T17:40:00,,,,,,,,
0,HAT090,SEA,LAX,15:00:00,17:00:00,120,2024-05-06,landed,2024-05-06T15:34:00,2024-05-06T17:41:00,,,,,,,,
0,HAT090,SEA,LAX,15:00:00,17:00:00,120,2024-05-07,landed,2024-05-07T15:08:00,2024-05-07T17:05:00,,,,,,,,
0,HAT090,SEA,LAX,15:00:00,17:00:00,120,2024-05-08,landed,2024-05-08T14:53:00,2024-05-08T17:22:00,,,,,,,,
0,HAT090,SEA,LAX,15:00:00,17:00:00,120,2024-05-09,landed,2024-05-09T15:20:00,2024-05-09T17:55:00,,,,,,,,
0,HAT090,SEA,LAX,15:00:00,17:00:00,120,2024-05-10,landed,2024-05-10T14:47:00,2024-05-10T17:01:00,,,,,,,,
0,HAT090,SEA,LAX,15:00:00,17:00:00,120,2024-05-11,landed,2024-05-11T14:58:00,2024-05-11T16:58:00,,,,,,,,
0,HAT090,SEA,LAX,15:00:00,17:00:00,120,2024-05-12,landed,2024-05-12T15:26:00,2024-05-12T17:47:00,,,,,,,,
0,HAT090,SEA,LAX,15:00:00,17:00:00,120,2024-05-13,landed,2024-05-13T14:44:00,2024-05-13T17:31:00,,,,,,,,
0,HAT090,SEA,LAX,15:00:00,17:00:00,120,2024-05-14,landed,2024-05-14T15:06:00,2024-05-14T17:34:00,,,,,,,,
0,HAT090,SEA,LAX,15:00:00,17:00:00,120,2024-05-15,flying,2024-05-15T14:52:00,,,2024-05-15T17:38:00,,,,,,
0,HAT090,SEA,LAX,15:00:00,17:00:00,120,2024-05-16,available,,,,,13.0,14.0,20.0,99.0,139.0,349.0
0,HAT090,SEA,LAX,15:00:00,17:00:00,120,2024-05-17,available,,,,,5.0,3.0,11.0,53.0,183.0,391.0
0,HAT090,SEA,LAX,15:00:00,17:00:00,120,2024-05-18,available,,,,,13.0,9.0,14.0,98.0,191.0,403.0
0,HAT090,SEA,LAX,15:00:00,17:00:00,120,2024-05-19,available,,,,,18.0,16.0,6.0,81.0,120.0,252.0
0,HAT090,SEA,LAX,15:00:00,17:00:00,120,2024-05-20,available,,,,,13.0,4.0,15.0,78.0,168.0,310.0
0,HAT090,SEA,LAX,15:00:00,17:00:00,120,2024-05-21,available,,,,,12.0,0.0,4.0,93.0,119.0,219.0
0,HAT090,SEA,LAX,15:00:00,17:00:00,120,2024-05-22,available,,,,,15.0,5.0,11.0,55.0,121.0,294.0
0,HAT090,SEA,LAX,15:00:00,17:00:00,120,2024-05-23,available,,,,,3.0,10.0,8.0,52.0,142.0,316.0
0,HAT090,SEA,LAX,15:00:00,17:00:00,120,2024-05-24,available,,,,,16.0,3.0,10.0,72.0,112.0,423.0
0,HAT090,SEA,LAX,15:00:00,17:00:00,120,2024-05-25,available,,,,,12.0,16.0,20.0,69.0,193.0,486.0
0,HAT090,SEA,LAX,15:00:00,17:00:00,120,2024-05-26,available,,,,,5.0,7.0,19.0,61.0,200.0,389.0
0,HAT090,SEA,LAX,15:00:00,17:00:00,120,2024-05-27,available,,,,,10.0,14.0,9.0,64.0,105.0,468.0
0,HAT090,SEA,LAX,15:00:00,17:00:00,120,2024-05-28,available,,,,,16.0,14.0,12.0,76.0,103.0,214.0
0,HAT090,SEA,LAX,15:00:00,17:00:00,120,2024-05-29,available,,,,,19.0,7.0,1.0,95.0,114.0,445.0
0,HAT090,SEA,LAX,15:00:00,17:00:00,120,2024-05-30,available,,,,,3.0,0.0,12.0,56.0,141.0,459.0
0,HAT091,SEA,LAX,00:00:00,02:00:00,120,2024-05-01,landed,2024-05-01T00:00:00,2024-05-01T02:39:00,,,,,,,,
0,HAT091,SEA,LAX,00:00:00,02:00:00,120,2024-05-02,landed,2024-05-02T00:13:00,2024-05-02T02:52:00,,,,,,,,
0,HAT091,SEA,LAX,00:00:00,02:00:00,120,2024-05-03,landed,2024-05-03T00:11:00,2024-05-03T02:38:00,,,,,,,,
0,HAT091,SEA,LAX,00:00:00,02:00:00,120,2024-05-04,landed,2024-05-04T00:36:00,2024-05-04T02:47:00,,,,,,,,
0,HAT091,SEA,LAX,00:00:00,02:00:00,120,2024-05-05,landed,2024-05-05T00:00:00,2024-05-05T01:42:00,,,,,,,,
0,HAT091,SEA,LAX,00:00:00,02:00:00,120,2024-05-06,landed,2024-05-06T00:00:00,2024-05-06T02:26:00,,,,,,,,
0,HAT091,SEA,LAX,00:00:00,02:00:00,120,2024-05-07,landed,2024-05-07T00:01:00,2024-05-07T02:00:00,,,,,,,,
0,HAT091,SEA,LAX,00:00:00,02:00:00,120,2024-05-08,landed,2024-05-08T00:13:00,2024-05-08T02:08:00,,,,,,,,
0,HAT091,SEA,LAX,00:00:00,02:00:00,120,2024-05-09,landed,2024-05-09T00:00:00,2024-05-09T01:43:00,,,,,,,,
0,HAT091,SEA,LAX,00:00:00,02:00:00,120,2024-05-10,landed,2024-05-10T00:19:00,2024-05-10T02:46:00,,,,,,,,
0,HAT091,SEA,LAX,00:00:00,02:00:00,120,2024-05-11,cancelled,,,,,,,,,,
0,HAT091,SEA,LAX,00:00:00,02:00:00,120,2024-05-12,landed,2024-05-12T00:00:00,2024-05-12T01:48:00,,,,,,,,
0,HAT091,SEA,LAX,00:00:00,02:00:00,120,2024-05-13,landed,2024-05-13T00:00:00,2024-05-13T02:52:00,,,,,,,,
0,HAT091,SEA,LAX,00:00:00,02:00:00,120,2024-05-14,landed,2024-05-14T00:37:00,2024-05-14T02:03:00,,,,,,,,
0,HAT091,SEA,LAX,00:00:00,02:00:00,120,2024-05-15,landed,2024-05-15T00:28:00,2024-05-15T01:57:00,,,,,,,,
0,HAT091,SEA,LAX,00:00:00,02:00:00,120,2024-05-16,available,,,,,12.0,15.0,10.0,96.0,154.0,378.0
0,HAT091,SEA,LAX,00:00:00,02:00:00,120,2024-05-17,available,,,,,14.0,4.0,2.0,81.0,139.0,229.0
0,HAT091,SEA,LAX,00:00:00,02:00:00,120,2024-05-18,available,,,,,8.0,15.0,16.0,58.0,192.0,320.0
0,HAT091,SEA,LAX,00:00:00,02:00:00,120,2024-05-19,available,,,,,20.0,0.0,10.0,79.0,103.0,366.0
0,HAT091,SEA,LAX,00:00:00,02:00:00,120,2024-05-20,available,,,,,9.0,19.0,16.0,66.0,170.0,464.0
0,HAT091,SEA,LAX,00:00:00,02:00:00,120,2024-05-21,available,,,,,10.0,8.0,18.0,94.0,131.0,337.0
0,HAT091,SEA,LAX,00:00:00,02:00:00,120,2024-05-22,available,,,,,10.0,4.0,1.0,84.0,139.0,239.0
0,HAT091,SEA,LAX,00:00:00,02:00:00,120,2024-05-23,available,,,,,4.0,17.0,0.0,53.0,153.0,401.0
0,HAT091,SEA,LAX,00:00:00,02:00:00,120,2024-05-24,available,,,,,1.0,16.0,1.0,74.0,194.0,324.0
0,HAT091,SEA,LAX,00:00:00,02:00:00,120,2024-05-25,available,,,,,18.0,13.0,4.0,86.0,175.0,218.0
0,HAT091,SEA,LAX,00:00:00,02:00:00,120,2024-05-26,available,,,,,16.0,12.0,16.0,80.0,108.0,210.0
0,HAT091,SEA,LAX,00:00:00,02:00:00,120,2024-05-27,available,,,,,6.0,0.0,6.0,69.0,154.0,492.0
0,HAT091,SEA,LAX,00:00:00,02:00:00,120,2024-05-28,available,,,,,8.0,10.0,7.0,52.0,191.0,421.0
0,HAT091,SEA,LAX,00:00:00,02:00:00,120,2024-05-29,available,,,,,3.0,1.0,16.0,59.0,125.0,267.0
0,HAT091,SEA,LAX,00:00:00,02:00:00,120,2024-05-30,available,,,,,5.0,18.0,10.0,69.0,145.0,343.0
0,HAT092,SEA,LAX,01:00:00,03:00:00,120,2024-05-01,cancelled,,,,,,,,,,
0,HAT092,SEA,LAX,01:00:00,03:00:00,120,2024-05-02,landed,2024-05-02T00:49:00,2024-05-02T03:41:00,,,,,,,,
0,HAT092,SEA,LAX,01:00:00,03:00:00,120,2024-05-03,landed,2024-05-03T01:07:00,2024-05-03T03:40:00,,,,,,,,
0,HAT092,SEA,LAX,01:00:00,03:00:00,120,2024-05-04,landed,2024-05-04T01:23:00,2024-05-04T03:48:00,,,,,,,,
0,HAT092,SEA,LAX,01:00:00,03:00:00,120,2024-05-05,landed,2024-05-05T00:40:00,2024-05-05T03:48:00,,,,,,,,
0,HAT092,SEA,LAX,01:00:00,03:00:00,120,2024-05-06,landed,2024-05-06T01:12:00,2024-05-06T03:26:00,,,,,,,,
0,HAT092,SEA,LAX,01:00:00,03:00:00,120,2024-05-07,landed,2024-05-07T01:29:00,2024-05-07T02:58:00,,,,,,,,
0,HAT092,SEA,LAX,01:00:00,03:00:00,120,2024-05-08,landed,2024-05-08T01:27:00,2024-05-08T02:39:00,,,,,,,,
0,HAT092,SEA,LAX,01:00:00,03:00:00,120,2024-05-09,landed,2024-05-09T00:48:00,2024-05-09T03:27:00,,,,,,,,
0,HAT092,SEA,LAX,01:00:00,03:00:00,120,2024-05-10,landed,2024-05-10T01:15:00,2024-05-10T03:20:00,,,,,,,,
0,HAT092,SEA,LAX,01:00:00,03:00:00,120,2024-05-11,landed,2024-05-11T01:06:00,2024-05-11T03:23:00,,,,,,,,
0,HAT092,SEA,LAX,01:00:00,03:00:00,120,2024-05-12,landed,2024-05-12T01:13:00,2024-05-12T03:46:00,,,,,,,,
0,HAT092,SEA,LAX,01:00:00,03:00:00,120,2024-05-13,landed,2024-05-13T01:04:00,2024-05-13T03:17:00,,,,,,,,
0,HAT092,SEA,LAX,01:00:00,03:00:00,120,2024-05-14,landed,2024-05-14T00:59:00,2024-05-14T02:45:00,,,,,,,,
0,HAT092,SEA,LAX,01:00:00,03:00:00,120,2024-05-15,landed,2024-05-15T00:49:00,2024-05-15T03:16:00,,,,,,,,
0,HAT092,SEA,LAX,01:00:00,03:00:00,120,2024-05-16,available,,,,,1.0,3.0,20.0,64.0,125.0,324.0
0,HAT092,SEA,LAX,01:00:00,03:00:00,120,2024-05-17,available,,,,,9.0,9.0,4.0,77.0,129.0,315.0
0,HAT092,SEA,LAX,01:00:00,03:00:00,120,2024-05-18,available,,,,,8.0,17.0,6.0,64.0,110.0,282.0
0,HAT092,SEA,LAX,01:00:00,03:00:00,120,2024-05-19,available,,,,,9.0,18.0,11.0,52.0,137.0,399.0
0,HAT092,SEA,LAX,01:00:00,03:00:00,120,2024-05-20,available,,,,,20.0,12.0,19.0,57.0,120.0,328.0
0,HAT092,SEA,LAX,01:00:00,03:00:00,120,2024-05-21,available,,,,,17.0,2.0,2.0,100.0,156.0,280.0
0,HAT092,SEA,LAX,01:00:00,03:00:00,120,2024-05-22,available,,,,,9.0,19.0,16.0,96.0,138.0,372.0
0,HAT092,SEA,LAX,01:00:00,03:00:00,120,2024-05-23,available,,,,,11.0,19.0,13.0,58.0,182.0,460.0
0,HAT092,SEA,LAX,01:00:00,03:00:00,120,2024-05-24,available,,,,,14.0,2.0,20.0,51.0,181.0,492.0
0,HAT092,SEA,LAX,01:00:00,03:00:00,120,2024-05-25,available,,,,,0.0,13.0,17.0,62.0,105.0,466.0
0,HAT092,SEA,LAX,01:00:00,03:00:00,120,2024-05-26,available,,,,,18.0,8.0,20.0,51.0,106.0,322.0
0,HAT092,SEA,LAX,01:00:00,03:00:00,120,2024-05-27,available,,,,,19.0,13.0,1.0,58.0,103.0,434.0
0,HAT092,SEA,LAX,01:00:00,03:00:00,120,2024-05-28,available,,,,,11.0,18.0,5.0,85.0,153.0,280.0
0,HAT092,SEA,LAX,01:00:00,03:00:00,120,2024-05-29,available,,,,,16.0,17.0,10.0,72.0,154.0,283.0
0,HAT092,SEA,LAX,01:00:00,03:00:00,120,2024-05-30,available,,,,,8.0,0.0,12.0,66.0,118.0,355.0
0,HAT093,ATL,DEN,07:00:00,09:00:00,120,2024-05-01,landed,2024-05-01T07:14:00,2024-05-01T09:54:00,,,,,,,,
0,HAT093,ATL,DEN,07:00:00,09:00:00,120,2024-05-02,landed,2024-05-02T07:15:00,2024-05-02T08:45:00,,,,,,,,
0,HAT093,ATL,DEN,07:00:00,09:00:00,120,2024-05-03,landed,2024-05-03T07:13:00,2024-05-03T09:09:00,,,,,,,,
0,HAT093,ATL,DEN,07:00:00,09:00:00,120,2024-05-04,landed,2024-05-04T06:59:00,2024-05-04T08:37:00,,,,,,,,
0,HAT093,ATL,DEN,07:00:00,09:00:00,120,2024-05-05,landed,2024-05-05T07:29:00,2024-05-05T08:54:00,,,,,,,,
0,HAT093,ATL,DEN,07:00:00,09:00:00,120,2024-05-06,landed,2024-05-06T07:12:00,2024-05-06T09:26:00,,,,,,,,
0,HAT093,ATL,DEN,07:00:00,09:00:00,120,2024-05-07,landed,2024-05-07T07:15:00,2024-05-07T09:43:00,,,,,,,,
0,HAT093,ATL,DEN,07:00:00,09:00:00,120,2024-05-08,landed,2024-05-08T07:04:00,2024-05-08T09:20:00,,,,,,,,
0,HAT093,ATL,DEN,07:00:00,09:00:00,120,2024-05-09,landed,2024-05-09T06:45:00,2024-05-09T09:34:00,,,,,,,,
0,HAT093,ATL,DEN,07:00:00,09:00:00,120,2024-05-10,landed,2024-05-10T07:20:00,2024-05-10T09:18:00,,,,,,,,
0,HAT093,ATL,DEN,07:00:00,09:00:00,120,2024-05-11,landed,2024-05-11T06:52:00,2024-05-11T08:36:00,,,,,,,,
0,HAT093,ATL,DEN,07:00:00,09:00:00,120,2024-05-12,landed,2024-05-12T07:40:00,2024-05-12T08:39:00,,,,,,,,
0,HAT093,ATL,DEN,07:00:00,09:00:00,120,2024-05-13,landed,2024-05-13T07:03:00,2024-05-13T08:59:00,,,,,,,,
0,HAT093,ATL,DEN,07:00:00,09:00:00,120,2024-05-14,landed,2024-05-14T06:49:00,2024-05-14T09:33:00,,,,,,,,
0,HAT093,ATL,DEN,07:00:00,09:00:00,120,2024-05-15,landed,2024-05-15T07:25:00,2024-05-15T08:52:00,,,,,,,,
0,HAT093,ATL,DEN,07:00:00,09:00:00,120,2024-05-16,available,,,,,20.0,7.0,12.0,97.0,183.0,443.0
0,HAT093,ATL,DEN,07:00:00,09:00:00,120,2024-05-17,available,,,,,0.0,20.0,2.0,65.0,104.0,321.0
0,HAT093,ATL,DEN,07:00:00,09:00:00,120,2024-05-18,available,,,,,4.0,0.0,17.0,80.0,185.0,320.0
0,HAT093,ATL,DEN,07:00:00,09:00:00,120,2024-05-19,available,,,,,10.0,1.0,2.0,70.0,110.0,288.0
0,HAT093,ATL,DEN,07:00:00,09:00:00,120,2024-05-20,available,,,,,17.0,14.0,12.0,67.0,172.0,443.0
0,HAT093,ATL,DEN,07:00:00,09:00:00,120,2024-05-21,available,,,,,4.0,2.0,10.0,86.0,115.0,381.0
0,HAT093,ATL,DEN,07:00:00,09:00:00,120,2024-05-22,available,,,,,9.0,1.0,3.0,74.0,170.0,203.0
0,HAT093,ATL,DEN,07:00:00,09:00:00,120,2024-05-23,available,,,,,19.0,12.0,6.0,57.0,118.0,202.0
0,HAT093,ATL,DEN,07:00:00,09:00:00,120,2024-05-24,available,,,,,1.0,17.0,8.0,58.0,158.0,362.0
0,HAT093,ATL,DEN,07:00:00,09:00:00,120,2024-05-25,available,,,,,17.0,2.0,13.0,50.0,121.0,321.0
0,HAT093,ATL,DEN,07:00:00,09:00:00,120,2024-05-26,available,,,,,13.0,17.0,19.0,57.0,113.0,491.0
0,HAT093,ATL,DEN,07:00:00,09:00:00,120,2024-05-27,available,,,,,13.0,8.0,9.0,86.0,166.0,404.0
0,HAT093,ATL,DEN,07:00:00,09:00:00,120,2024-05-28,available,,,,,3.0,13.0,9.0,90.0,182.0,376.0
0,HAT093,ATL,DEN,07:00:00,09:00:00,120,2024-05-29,available,,,,,19.0,12.0,5.0,68.0,196.0,205.0
0,HAT093,ATL,DEN,07:00:00,09:00:00,120,2024-05-30,available,,,,,2.0,2.0,7.0,59.0,200.0,437.0
0,HAT094,ATL,DEN,06:00:00,08:00:00,120,2024-05-01,landed,2024-05-01T06:20:00,2024-05-01T07:35:00,,,,,,,,
0,HAT094,ATL,DEN,06:00:00,08:00:00,120,2024-05-02,landed,2024-05-02T06:12:00,2024-05-02T07:45:00,,,,,,,,
0,HAT094,ATL,DEN,06:00:00,08:00:00,120,2024-05-03,landed,2024-05-03T06:10:00,2024-05-03T07:59:00,,,,,,,,
0,HAT094,ATL,DEN,06:00:00,08:00:00,120,2024-05-04,landed,2024-05-04T06:26:00,2024-05-04T08:38:00,,,,,,,,
0,HAT094,ATL,DEN,06:00:00,08:00:00,120,2024-05-05,landed,2024-05-05T06:38:00,2024-05-05T07:44:00,,,,,,,,
0,HAT094,ATL,DEN,06:00:00,08:00:00,120,2024-05-06,landed,2024-05-06T05:55:00,2024-05-06T08:03:00,,,,,,,,
0,HAT094,ATL,DEN,06:00:00,08:00:00,120,2024-05-07,landed,2024-05-07T06:25:00,2024-05-07T08:25:00,,,,,,,,
0,HAT094,ATL,DEN,06:00:00,08:00:00,120,2024-05-08,landed,2024-05-08T05:41:00,2024-05-08T08:27:00,,,,,,,,
0,HAT094,ATL,DEN,06:00:00,08:00:00,120,2024-05-09,landed,2024-05-09T06:36:00,2024-05-09T07:37:00,,,,,,,,
0,HAT094,ATL,DEN,06:00:00,08:00:00,120,2024-05-10,landed,2024-05-10T06:32:00,2024-05-10T08:27:00,,,,,,,,
0,HAT094,ATL,DEN,06:00:00,08:00:00,120,2024-05-11,landed,2024-05-11T05:49:00,2024-05-11T07:37:00,,,,,,,,
0,HAT094,ATL,DEN,06:00:00,08:00:00,120,2024-05-12,landed,2024-05-12T06:06:00,2024-05-12T08:24:00,,,,,,,,
0,HAT094,ATL,DEN,06:00:00,08:00:00,120,2024-05-13,landed,2024-05-13T06:10:00,2024-05-13T08:23:00,,,,,,,,
0,HAT094,ATL,DEN,06:00:00,08:00:00,120,2024-05-14,landed,2024-05-14T06:02:00,2024-05-14T07:35:00,,,,,,,,
0,HAT094,ATL,DEN,06:00:00,08:00:00,120,2024-05-15,landed,2024-05-15T06:39:00,2024-05-15T07:55:00,,,,,,,,
0,HAT094,ATL,DEN,06:00:00,08:00:00,120,2024-05-16,available,,,,,14.0,17.0,0.0,68.0,200.0,323.0
0,HAT094,ATL,DEN,06:00:00,08:00:00,120,2024-05-17,available,,,,,19.0,9.0,15.0,78.0,146.0,300.0
0,HAT094,ATL,DEN,06:00:00,08:00:00,120,2024-05-18,available,,,,,17.0,9.0,7.0,77.0,200.0,491.0
0,HAT094,ATL,DEN,06:00:00,08:00:00,120,2024-05-19,available,,,,,14.0,9.0,18.0,69.0,120.0,423.0
0,HAT094,ATL,DEN,06:00:00,08:00:00,120,2024-05-20,available,,,,,13.0,11.0,15.0,95.0,156.0,299.0
0,HAT094,ATL,DEN,06:00:00,08:00:00,120,2024-05-21,available,,,,,12.0,1.0,3.0,51.0,132.0,494.0
0,HAT094,ATL,DEN,06:00:00,08:00:00,120,2024-05-22,available,,,,,1.0,1.0,11.0,100.0,101.0,269.0
0,HAT094,ATL,DEN,06:00:00,08:00:00,120,2024-05-23,available,,,,,19.0,20.0,11.0,84.0,168.0,241.0
0,HAT094,ATL,DEN,06:00:00,08:00:00,120,2024-05-24,available,,,,,7.0,7.0,20.0,56.0,120.0,234.0
0,HAT094,ATL,DEN,06:00:00,08:00:00,120,2024-05-25,available,,,,,14.0,0.0,1.0,58.0,187.0,374.0
0,HAT094,ATL,DEN,06:00:00,08:00:00,120,2024-05-26,available,,,,,1.0,14.0,2.0,55.0,117.0,214.0
0,HAT094,ATL,DEN,06:00:00,08:00:00,120,2024-05-27,available,,,,,2.0,18.0,5.0,96.0,161.0,459.0
0,HAT094,ATL,DEN,06:00:00,08:00:00,120,2024-05-28,available,,,,,20.0,3.0,11.0,66.0,107.0,290.0
0,HAT094,ATL,DEN,06:00:00,08:00:00,120,2024-05-29,available,,,,,14.0,17.0,0.0,86.0,138.0,405.0
0,HAT094,ATL,DEN,06:00:00,08:00:00,120,2024-05-30,available,,,,,5.0,2.0,12.0,97.0,170.0,263.0
0,HAT095,ATL,DEN,12:00:00,14:00:00,120,2024-05-01,cancelled,,,,,,,,,,
0,HAT095,ATL,DEN,12:00:00,14:00:00,120,2024-05-02,landed,2024-05-02T11:47:00,2024-05-02T14:29:00,,,,,,,,
0,HAT095,ATL,DEN,12:00:00,14:00:00,120,2024-05-03,cancelled,,,,,,,,,,
0,HAT095,ATL,DEN,12:00:00,14:00:00,120,2024-05-04,landed,2024-05-04T11:41:00,2024-05-04T13:56:00,,,,,,,,
0,HAT095,ATL,DEN,12:00:00,14:00:00,120,2024-05-05,landed,2024-05-05T11:42:00,2024-05-05T13:57:00,,,,,,,,
0,HAT095,ATL,DEN,12:00:00,14:00:00,120,2024-05-06,landed,2024-05-06T11:59:00,2024-05-06T14:39:00,,,,,,,,
0,HAT095,ATL,DEN,12:00:00,14:00:00,120,2024-05-07,landed,2024-05-07T12:14:00,2024-05-07T13:41:00,,,,,,,,
0,HAT095,ATL,DEN,12:00:00,14:00:00,120,2024-05-08,landed,2024-05-08T11:46:00,2024-05-08T14:19:00,,,,,,,,
0,HAT095,ATL,DEN,12:00:00,14:00:00,120,2024-05-09,landed,2024-05-09T11:54:00,2024-05-09T14:19:00,,,,,,,,
0,HAT095,ATL,DEN,12:00:00,14:00:00,120,2024-05-10,landed,2024-05-10T11:54:00,2024-05-10T14:05:00,,,,,,,,
